time,location,country,description,sunrise,sunset,clouds,windspeed,winddeg,tempmin,tempmax,temp,pressure,humidity
1559241601,"Tromsø","NO","broken clouds",0,0,75,13.4,230,8,8,8,999,76
1559242201,"Tromsø","NO","broken clouds",0,0,75,13.4,230,8,8,8,999,76
1559242801,"Tromsø","NO","scattered clouds",0,0,40,12.9,240,8,8,8,999,61
1559243401,"Tromsø","NO","scattered clouds",0,0,40,12.9,240,8,8,8,999,61
1559244001,"Tromsø","NO","scattered clouds",0,0,40,12.9,240,8,8,8,999,61
1559244601,"Tromsø","NO","broken clouds",0,0,75,12.3,240,8,8,8,999,65
1559245201,"Tromsø","NO","broken clouds",0,0,75,12.3,240,8,8,8,999,65
1559245801,"Tromsø","NO","broken clouds",0,0,75,12.3,240,8,8,8,999,65
1559246401,"Tromsø","NO","broken clouds",0,0,75,12.3,240,8,8,8,999,65
1559247001,"Tromsø","NO","broken clouds",0,0,75,10.8,230,7,7,7,999,65
1559247601,"Tromsø","NO","broken clouds",0,0,75,10.8,230,7,7,7,999,65
1559248201,"Tromsø","NO","broken clouds",0,0,75,10.3,230,7,7,7,999,70
1559248801,"Tromsø","NO","broken clouds",0,0,75,10.3,230,7,7,7,999,70
1559249401,"Tromsø","NO","broken clouds",0,0,75,10.3,230,7,7,7,999,70
1559250001,"Tromsø","NO","broken clouds",0,0,75,9.3,230,6,7,6.43,999,70
1559250601,"Tromsø","NO","broken clouds",0,0,75,9.3,230,6,7,6.43,999,70
1559251201,"Tromsø","NO","broken clouds",0,0,75,9.3,230,6,7,6.42,999,70
1559251801,"Tromsø","NO","broken clouds",0,0,75,10.8,230,6,7,6.43,999,70
1559252401,"Tromsø","NO","broken clouds",0,0,75,10.8,230,6,7,6.43,999,70
1559253001,"Tromsø","NO","broken clouds",0,0,75,10.8,230,6,7,6.43,999,70
1559253601,"Tromsø","NO","broken clouds",0,0,75,9.8,220,6,7,6.43,999,70
1559254201,"Tromsø","NO","broken clouds",0,0,75,9.8,220,6,7,6.43,999,70
1559254801,"Tromsø","NO","broken clouds",0,0,75,9.8,220,6,7,6.42,999,70
1559255401,"Tromsø","NO","broken clouds",0,0,75,9.8,220,6,7,6.42,999,70
1559256001,"Tromsø","NO","scattered clouds",0,0,40,9.3,220,5,7,5.86,999,70
1559256601,"Tromsø","NO","scattered clouds",0,0,40,9.3,220,5,7,5.84,999,70
1559257201,"Tromsø","NO","scattered clouds",0,0,40,9.3,220,5,7,5.84,999,70
1559257801,"Tromsø","NO","scattered clouds",0,0,40,8.2,220,3,7,4.71,999,70
1559258401,"Tromsø","NO","scattered clouds",0,0,40,8.2,220,3,7,4.69,999,70
1559259001,"Tromsø","NO","scattered clouds",0,0,40,8.2,220,3,7,4.69,999,70
1559259601,"Tromsø","NO","broken clouds",0,0,75,8.7,220,2,7,4.14,998,70
1559260201,"Tromsø","NO","broken clouds",0,0,75,8.7,220,2,7,4.12,998,70
1559260801,"Tromsø","NO","broken clouds",0,0,75,8.7,210,1,6,3.74,998,75
1559261401,"Tromsø","NO","broken clouds",0,0,75,8.7,210,1,6,3.72,998,75
1559262001,"Tromsø","NO","broken clouds",0,0,75,8.7,210,1,6,3.72,998,75
1559262601,"Tromsø","NO","broken clouds",0,0,75,8.7,210,2,6,3.85,998,75
1559263201,"Tromsø","NO","broken clouds",0,0,75,8.7,210,2,6,4.06,998,75
1559263801,"Tromsø","NO","broken clouds",0,0,75,8.7,210,2,6,3.84,998,75
1559264401,"Tromsø","NO","broken clouds",0,0,75,8.7,210,1,6,3.61,998,75
1559265001,"Tromsø","NO","broken clouds",0,0,75,8.7,210,1,6,3.4,998,75
1559265601,"Tromsø","NO","broken clouds",0,0,75,8.7,210,1,6,3.4,998,75
1559266201,"Tromsø","NO","broken clouds",0,0,75,9.3,200,2,6,3.42,998,75
1559266801,"Tromsø","NO","broken clouds",0,0,75,9.3,200,2,6,3.42,998,75
1559267401,"Tromsø","NO","broken clouds",0,0,75,9.3,200,2,6,3.42,998,75
1559268001,"Tromsø","NO","broken clouds",0,0,75,9.3,200,2,6,3.29,998,75
1559268601,"Tromsø","NO","broken clouds",0,0,75,9.3,200,2,6,3.29,998,75
1559269201,"Tromsø","NO","broken clouds",0,0,75,9.3,200,2,6,3.32,998,75
1559269801,"Tromsø","NO","broken clouds",0,0,75,7.2,190,2.78,6,3.75,997,75
1559270401,"Tromsø","NO","broken clouds",0,0,75,7.2,190,3,6,3.97,997,75
1559271001,"Tromsø","NO","broken clouds",0,0,75,7.2,190,3,6,3.97,997,75
1559271601,"Tromsø","NO","broken clouds",0,0,75,7.2,190,3.33,6,4.35,997,75
1559272201,"Tromsø","NO","broken clouds",0,0,75,7.2,190,3.33,6,4.36,997,75
1559272801,"Tromsø","NO","broken clouds",0,0,75,7.2,190,3.33,6,4.37,997,75
1559273401,"Tromsø","NO","broken clouds",0,0,75,8.2,190,3.33,7,4.52,997,70
1559274001,"Tromsø","NO","broken clouds",0,0,75,8.2,190,3.33,7,4.53,997,70
1559274601,"Tromsø","NO","broken clouds",0,0,75,8.2,190,3.33,7,4.55,997,70
1559275201,"Tromsø","NO","few clouds",0,0,20,7.7,190,3.33,7,5.57,996,70
1559275801,"Tromsø","NO","few clouds",0,0,20,7.7,190,3.33,7,5.57,996,70
1559276401,"Tromsø","NO","few clouds",0,0,20,7.7,190,2.78,7,5.41,996,70
1559277001,"Tromsø","NO","few clouds",0,0,20,7.2,210,2.78,7,5.35,996,70
1559277601,"Tromsø","NO","few clouds",0,0,20,7.2,210,2.78,7,5.38,996,70
1559278201,"Tromsø","NO","few clouds",0,0,20,7.2,210,2.78,7,5.38,996,70
1559278801,"Tromsø","NO","few clouds",0,0,20,9.8,220,2.78,8,5.69,996,70
1559279401,"Tromsø","NO","few clouds",0,0,20,9.8,220,2.78,8,5.72,996,70
1559280001,"Tromsø","NO","few clouds",0,0,20,9.8,220,2.78,8,5.75,996,70
1559280601,"Tromsø","NO","few clouds",0,0,20,9.8,230,3.33,9,6.52,996,61
1559281201,"Tromsø","NO","few clouds",0,0,20,9.8,230,3.33,9,6.54,996,61
1559281801,"Tromsø","NO","few clouds",0,0,20,9.8,230,3.33,9,6.54,996,61
1559282401,"Tromsø","NO","few clouds",0,0,20,8.7,190,3.89,8,6.12,996,65
1559283001,"Tromsø","NO","few clouds",0,0,20,8.7,190,4.44,8,6.35,996,65
1559283601,"Tromsø","NO","few clouds",0,0,20,8.7,190,5,8,6.59,996,65
1559285420,"Tromsø","NO","few clouds",0,0,20,7.7,200,8,9,8.58,996,61
1559286001,"Tromsø","NO","few clouds",0,0,20,7.7,200,8,9,8.58,996,61
1559286601,"Tromsø","NO","few clouds",0,0,20,6.7,210,8,9,8.57,996,77
1559287201,"Tromsø","NO","few clouds",0,0,20,6.7,210,8,9,8.58,996,77
1559287801,"Tromsø","NO","few clouds",0,0,20,6.2,220,8,8,8,995,52
1559288401,"Tromsø","NO","few clouds",0,0,20,6.2,220,8,8,8,995,52
1559289001,"Tromsø","NO","few clouds",0,0,20,6.2,220,8,8,8,995,52
1559289601,"Tromsø","NO","few clouds",0,0,20,5.7,220,8,9,8.43,995,74
1559290201,"Tromsø","NO","few clouds",0,0,20,5.7,220,8,9,8.43,995,74
1559290801,"Tromsø","NO","few clouds",0,0,20,5.7,220,8,9,8.42,995,74
1559291401,"Tromsø","NO","few clouds",0,0,20,5.1,200,8,9,8.43,996,49
1559292001,"Tromsø","NO","few clouds",0,0,20,5.1,200,8,9,8.43,996,49
1559292601,"Tromsø","NO","few clouds",0,0,20,5.1,200,8,9,8.42,996,49
1559293201,"Tromsø","NO","few clouds",0,0,20,7.2,210,9,10,9.57,996,49
1559293801,"Tromsø","NO","few clouds",0,0,20,7.2,210,9,10,9.57,996,49
1559294401,"Tromsø","NO","few clouds",0,0,20,7.2,210,9,10,9.58,996,49
1559295001,"Tromsø","NO","few clouds",0,0,20,8.2,200,9,10,9.57,996,49
1559295601,"Tromsø","NO","few clouds",0,0,20,8.2,200,9,10,9.57,996,49
1559296201,"Tromsø","NO","few clouds",0,0,20,8.2,200,9,10,9.58,996,49
1559296801,"Tromsø","NO","few clouds",0,0,20,4.6,220,9,10,9.57,996,49
1559297401,"Tromsø","NO","few clouds",0,0,20,4.6,220,9,10,9.57,996,49
1559298001,"Tromsø","NO","few clouds",0,0,20,4.6,220,9,10,9.58,996,49
1559298601,"Tromsø","NO","few clouds",0,0,20,5.1,230,10,10,10,996,46
1559299201,"Tromsø","NO","few clouds",0,0,20,5.1,230,10,10,10,996,46
1559299801,"Tromsø","NO","few clouds",0,0,20,5.1,230,10,10,10,996,46
1559300401,"Tromsø","NO","few clouds",0,0,20,4.1,230,9,10,9.57,996,49
1559301001,"Tromsø","NO","few clouds",0,0,20,4.1,230,9,10,9.57,996,49
1559301602,"Tromsø","NO","few clouds",0,0,20,4.1,230,9,10,9.58,996,49
1559302201,"Tromsø","NO","few clouds",0,0,20,4.1,230,9,10,9.58,996,49
1559302801,"Tromsø","NO","few clouds",0,0,20,2.1,190,9,10,9.64,996,73
1559303401,"Tromsø","NO","few clouds",0,0,20,2.1,190,9,10,9.65,996,73
1559304001,"Tromsø","NO","scattered clouds",0,0,40,3.1,210,9,10,9.57,996,61
1559304601,"Tromsø","NO","scattered clouds",0,0,40,3.1,210,9,10,9.57,996,61
1559305201,"Tromsø","NO","scattered clouds",0,0,40,3.1,210,9,10,9.58,996,61
1559305801,"Tromsø","NO","scattered clouds",0,0,40,2.6,220,9,10,9.57,996,66
1559306401,"Tromsø","NO","scattered clouds",0,0,40,2.6,220,9,10,9.57,996,66
1559307001,"Tromsø","NO","scattered clouds",0,0,40,2.6,220,9,10,9.58,996,66
1559307601,"Tromsø","NO","broken clouds",0,0,75,2.1,210,9,10,9.57,996,66
1559308201,"Tromsø","NO","broken clouds",0,0,75,2.1,210,9,10,9.57,996,66
1559308801,"Tromsø","NO","broken clouds",0,0,75,2.1,210,9,10,9.58,996,66
1559309401,"Tromsø","NO","broken clouds",0,0,75,2.6,200,8,10,9.26,996,75
1559310001,"Tromsø","NO","broken clouds",0,0,75,2.6,200,8,10,9.28,996,75
1559310601,"Tromsø","NO","broken clouds",0,0,75,2.6,200,8,10,9.31,996,75
1559311201,"Tromsø","NO","broken clouds",0,0,75,3.6,190,8,10,9.26,996,70
1559311801,"Tromsø","NO","broken clouds",0,0,75,3.6,190,8,10,9.28,996,70
1559312402,"Tromsø","NO","broken clouds",0,0,75,3.6,190,8,10,9.3,996,70
1559313001,"Tromsø","NO","broken clouds",0,0,75,3.6,190,8,10,9.3,996,70
1559313601,"Tromsø","NO","light intensity shower rain",0,0,75,2.1,250,7,9,8.14,997,81
1559314201,"Tromsø","NO","light intensity shower rain",0,0,75,2.1,250,7,9,8.16,997,81
1559314801,"Tromsø","NO","light intensity shower rain",0,0,75,2.1,250,7,9,8.16,997,81
1559315401,"Tromsø","NO","shower rain",0,0,75,2.6,240,7,8,7.57,997,81
1559316001,"Tromsø","NO","shower rain",0,0,75,2.6,240,7,8,7.58,997,81
1559316602,"Tromsø","NO","shower rain",0,0,75,4.1,220,7,8,7.57,997,75
1559324421,"Tromsø","NO","light rain",0,0,75,4.1,280,6,7,6.36,997,70
1559325001,"Tromsø","NO","light rain",0,0,75,4.1,280,6,7,6.35,997,70
1559325601,"Tromsø","NO","light rain",0,0,75,5.1,270,6,7,6.29,997,70
1559326201,"Tromsø","NO","light rain",0,0,75,5.1,270,6,7,6.27,997,70
1559326801,"Tromsø","NO","light rain",0,0,75,5.1,270,6,7.22,6.67,997,70
1559327401,"Tromsø","NO","shower rain",0,0,75,5.1,240,5,7.22,6.36,997,70
1559328001,"Tromsø","NO","shower rain",0,0,75,5.1,240,5,7,5.72,997,70
1559328601,"Tromsø","NO","shower rain",0,0,75,5.1,240,5,7,5.69,997,70
1559329201,"Tromsø","NO","shower rain",0,0,75,5.7,240,5,7,5.58,997,70
1559329801,"Tromsø","NO","shower rain",0,0,75,5.7,240,5,7,5.55,997,70
1559330401,"Tromsø","NO","shower rain",0,0,75,5.7,240,5,7,5.49,997,70
1559331001,"Tromsø","NO","shower rain",0,0,75,6.7,240,6,6,6,997,81
1559331601,"Tromsø","NO","shower rain",0,0,75,6.7,240,6,6,6,997,81
1559332201,"Tromsø","NO","shower rain",0,0,75,6.7,240,6,6,6,997,81
1559332801,"Tromsø","NO","shower rain",0,0,75,6.7,240,6,6,6,997,81
1559333401,"Tromsø","NO","shower rain",0,0,75,4.6,270,6,6,6,997,81
1559334001,"Tromsø","NO","shower rain",0,0,75,4.6,270,6,6.11,6.04,997,81
1559334601,"Tromsø","NO","broken clouds",0,0,75,6.2,250,6,6.11,6.04,997,75
1559335201,"Tromsø","NO","broken clouds",0,0,75,6.2,250,6,6,6,997,75
1559335801,"Tromsø","NO","broken clouds",0,0,75,6.2,250,6,6,6,997,75
1559336401,"Tromsø","NO","light intensity shower rain",0,0,75,8.2,240,5,6,5.43,997,75
1559337001,"Tromsø","NO","light intensity shower rain",0,0,75,8.2,240,5,6,5.43,997,75
1559337601,"Tromsø","NO","light intensity shower rain",0,0,75,8.2,240,5,6,5.42,997,75
1559338201,"Tromsø","NO","light intensity shower rain",0,0,75,8.2,240,5,6,5.42,997,75
1559338801,"Tromsø","NO","broken clouds",0,0,75,5.1,260,5,6,5.43,997,75
1559339401,"Tromsø","NO","broken clouds",0,0,75,5.1,260,5,6,5.42,997,75
1559340001,"Tromsø","NO","broken clouds",0,0,75,5.1,260,5,6,5.42,997,75
1559340601,"Tromsø","NO","broken clouds",0,0,75,6.2,260,5,6,5.43,997,75
1559341201,"Tromsø","NO","broken clouds",0,0,75,6.2,260,5,6,5.42,997,75
1559341801,"Tromsø","NO","light intensity shower rain",0,0,75,6.7,260,4,6,4.86,997,75
1559342401,"Tromsø","NO","light intensity shower rain",0,0,75,6.7,260,4,6,4.86,997,75
1559343001,"Tromsø","NO","light intensity shower rain",0,0,75,6.7,260,4,6,4.85,997,75
1559343601,"Tromsø","NO","light intensity shower rain",0,0,75,6.7,260,5,5,5,997,86
1559344201,"Tromsø","NO","light intensity shower rain",0,0,75,6.7,260,5,5,5,997,86
1559344801,"Tromsø","NO","light intensity shower rain",0,0,75,6.7,260,5,5,5,997,86
1559345401,"Tromsø","NO","light intensity shower rain",0,0,75,6.7,260,5,5,5,997,86
1559346001,"Tromsø","NO","light intensity shower rain",0,0,75,9.8,250,4,5,4.43,997,80
1559346601,"Tromsø","NO","light intensity shower rain",0,0,75,9.8,250,4,5,4.42,997,80
1559347201,"Tromsø","NO","light intensity shower rain",0,0,75,6.2,270,4,5,4.43,997,86
1559347801,"Tromsø","NO","light intensity shower rain",0,0,75,6.2,270,4,5,4.43,997,86
1559348401,"Tromsø","NO","light intensity shower rain",0,0,75,6.2,270,4,5,4.42,997,86
1559349001,"Tromsø","NO","light rain",0,0,75,5.1,290,4,5,4.43,997,86
1559349601,"Tromsø","NO","light rain",0,0,75,5.1,290,4,5,4.43,997,86
1559350201,"Tromsø","NO","light rain",0,0,75,5.1,290,4,5,4.42,997,86
1559350801,"Tromsø","NO","light rain",0,0,75,5.1,290,4,5,4.48,997,86
1559351401,"Tromsø","NO","light rain",0,0,75,5.1,290,4,5,4.48,997,86
1559352001,"Tromsø","NO","light rain",0,0,75,5.1,290,4,5,4.48,997,86
1559352601,"Tromsø","NO","light rain",0,0,75,5.1,290,4,5,4.48,997,86
1559353201,"Tromsø","NO","light rain",0,0,94,8.7,250,4,5,4.55,998,80
1559353801,"Tromsø","NO","light rain",0,0,94,8.7,250,4,5,4.55,998,80
1559354401,"Tromsø","NO","shower rain",0,0,75,8.7,240,4,5,4.43,997,75
1559355001,"Tromsø","NO","shower rain",0,0,75,8.7,240,4,5,4.43,997,75
1559355601,"Tromsø","NO","shower rain",0,0,75,8.7,240,4,5,4.42,997,75
1559356201,"Tromsø","NO","shower rain",0,0,75,8.7,240,4,5,4.48,997,75
1559356801,"Tromsø","NO","shower rain",0,0,75,8.7,240,4,5,4.48,997,75
1559357401,"Tromsø","NO","shower rain",0,0,75,8.7,240,4,5,4.48,997,75
1559358001,"Tromsø","NO","shower rain",0,0,75,10.8,240,4,5,4.43,997,80
1559358601,"Tromsø","NO","shower rain",0,0,75,10.8,240,4,5,4.43,997,80
1559359201,"Tromsø","NO","shower rain",0,0,75,10.8,240,4,5,4.42,997,80
1559359801,"Tromsø","NO","shower rain",0,0,75,10.8,240,4,5,4.45,997,80
1559360401,"Tromsø","NO","shower rain",0,0,75,10.8,240,4,5,4.45,997,80
1559361001,"Tromsø","NO","shower rain",0,0,75,10.8,240,3.89,5,4.25,997,80
1559361601,"Tromsø","NO","light intensity shower rain",0,0,75,7.2,240,3.89,5,4.22,997,80
1559362201,"Tromsø","NO","light intensity shower rain",0,0,75,7.2,240,3.89,5,4.22,997,80
1559362801,"Tromsø","NO","light intensity shower rain",0,0,75,7.2,240,4,5,4.42,997,80
1559363402,"Tromsø","NO","light intensity shower rain",0,0,75,7.2,240,3.89,5,4.25,997,80
1559364001,"Tromsø","NO","light intensity shower rain",0,0,75,7.2,240,3.89,5,4.25,997,80
1559364601,"Tromsø","NO","light intensity shower rain",0,0,75,7.2,240,4,5,4.44,997,80
1559365201,"Tromsø","NO","shower rain",0,0,75,7.2,210,4,5,4.43,997,80
1559365801,"Tromsø","NO","shower rain",0,0,75,7.2,210,4,5,4.43,997,80
1559366401,"Tromsø","NO","shower rain",0,0,75,7.2,210,4,5,4.42,997,80
1559367001,"Tromsø","NO","shower rain",0,0,75,6.7,220,4,5,4.43,997,80
1559367601,"Tromsø","NO","shower rain",0,0,75,6.7,220,4,5,4.43,997,80
1559368201,"Tromsø","NO","shower rain",0,0,75,6.7,220,4,5,4.42,997,80
1559368801,"Tromsø","NO","shower rain",0,0,75,6.2,220,4,5,4.43,997,80
1559369401,"Tromsø","NO","shower rain",0,0,75,6.2,220,4,5,4.43,997,80
1559370001,"Tromsø","NO","shower rain",0,0,75,6.2,220,4,5,4.42,997,80
1559370601,"Tromsø","NO","shower rain",0,0,75,6.7,220,4,5,4.43,997,80
1559371201,"Tromsø","NO","shower rain",0,0,75,6.7,220,4,5,4.43,997,80
1559371801,"Tromsø","NO","shower rain",0,0,75,6.7,220,4,5,4.42,997,80
1559372401,"Tromsø","NO","shower rain",0,0,75,6.7,210,4,5,4.45,997,80
1559373001,"Tromsø","NO","shower rain",0,0,75,6.7,210,4,5,4.45,997,80
1559373601,"Tromsø","NO","shower rain",0,0,75,6.7,210,4,5,4.45,997,80
1559374201,"Tromsø","NO","shower rain",0,0,75,6.2,240,4,6,4.73,998,75
1559374801,"Tromsø","NO","shower rain",0,0,75,6.2,240,4,6,4.73,998,75
1559375401,"Tromsø","NO","shower rain",0,0,75,6.2,240,4,6,4.84,998,75
1559376001,"Tromsø","NO","shower rain",0,0,75,6.7,230,4,6,4.74,998,75
1559376601,"Tromsø","NO","shower rain",0,0,75,6.7,230,4,6,4.72,998,75
1559377201,"Tromsø","NO","shower rain",0,0,75,6.7,230,4,6,4.72,998,75
1559377801,"Tromsø","NO","shower rain",0,0,75,7.7,250,5,6,5.43,998,81
1559378401,"Tromsø","NO","shower rain",0,0,75,7.7,250,5,6,5.43,998,81
1559379001,"Tromsø","NO","shower rain",0,0,75,7.7,250,5,6,5.42,998,81
1559379601,"Tromsø","NO","shower rain",0,0,75,9.3,240,6,7,6.43,998,75
1559380201,"Tromsø","NO","shower rain",0,0,75,9.3,240,6,7,6.43,998,75
1559380801,"Tromsø","NO","shower rain",0,0,75,9.3,240,6,7,6.42,998,75
1559381401,"Tromsø","NO","shower rain",0,0,75,9.3,240,6,7,6.57,999,81
1559382001,"Tromsø","NO","shower rain",0,0,75,9.3,240,6,7,6.57,999,81
1559382601,"Tromsø","NO","shower rain",0,0,75,9.3,240,6,7,6.58,999,81
1559383201,"Tromsø","NO","drizzle",0,0,75,11.3,240,6,7,6.57,999,81
1559383801,"Tromsø","NO","drizzle",0,0,75,11.3,240,6,7,6.57,999,81
1559384401,"Tromsø","NO","drizzle",0,0,75,11.3,240,6,7,6.58,999,81
1559385001,"Tromsø","NO","broken clouds",0,0,75,11.8,240,6,7,6.57,999,81
1559385601,"Tromsø","NO","broken clouds",0,0,75,11.8,240,6,7,6.57,999,81
1559386201,"Tromsø","NO","broken clouds",0,0,75,11.8,240,6,7,6.58,999,81
1559386801,"Tromsø","NO","shower rain",0,0,75,11.3,240,6,7,6.43,999,81
1559387401,"Tromsø","NO","shower rain",0,0,75,11.3,240,6,7,6.43,999,81
1559388001,"Tromsø","NO","shower rain",0,0,75,11.3,240,6,7,6.42,999,81
1559388601,"Tromsø","NO","shower rain",0,0,75,11.3,240,6,7,6.42,999,81
1559389201,"Tromsø","NO","shower rain",0,0,75,11.3,240,6,7,6.57,1000,81
1559389801,"Tromsø","NO","shower rain",0,0,75,11.3,240,6,7,6.58,1000,81
1559390401,"Tromsø","NO","shower rain",0,0,75,11.3,240,6,7,6.58,1000,81
1559391001,"Tromsø","NO","shower rain",0,0,75,13.4,250,6,7,6.43,1000,75
1559391601,"Tromsø","NO","shower rain",0,0,75,13.4,250,6,7,6.42,1000,75
1559392201,"Tromsø","NO","shower rain",0,0,75,12.3,250,7,7,7,1000,75
1559392801,"Tromsø","NO","shower rain",0,0,75,12.3,250,7,7,7,1000,75
1559393401,"Tromsø","NO","shower rain",0,0,75,12.3,250,7,7,7,1000,75
1559394001,"Tromsø","NO","shower rain",0,0,75,12.9,250,6,7,6.63,1000,87
1559394602,"Tromsø","NO","shower rain",0,0,75,12.9,250,6,7,6.64,1000,87
1559395201,"Tromsø","NO","shower rain",0,0,75,12.9,250,6,7,6.64,1000,87
1559395801,"Tromsø","NO","light intensity shower rain",0,0,75,12.3,250,6,7,6.63,1000,81
1559396401,"Tromsø","NO","light intensity shower rain",0,0,75,12.3,250,6,7,6.64,1000,81
1559397001,"Tromsø","NO","light intensity shower rain",0,0,75,12.3,250,6,7,6.65,1000,81
1559397601,"Tromsø","NO","shower rain",0,0,75,7.2,270,6,7,6.57,1001,81
1559398201,"Tromsø","NO","shower rain",0,0,75,7.2,270,6,7,6.57,1001,81
1559398801,"Tromsø","NO","shower rain",0,0,75,7.2,270,6,7,6.58,1001,81
1559399401,"Tromsø","NO","light intensity shower rain",0,0,75,4.1,270,5.56,7,6.16,1001,81
1559400001,"Tromsø","NO","light intensity shower rain",0,0,75,4.1,270,6,7,6.57,1001,81
1559400601,"Tromsø","NO","light intensity shower rain",0,0,75,4.1,270,6,7,6.58,1001,81
1559401201,"Tromsø","NO","light intensity shower rain",0,0,75,2.6,230,6,7,6.57,1001,81
1559401801,"Tromsø","NO","light intensity shower rain",0,0,75,2.6,230,6,7,6.57,1001,81
1559402401,"Tromsø","NO","light intensity shower rain",0,0,75,2.6,230,6,7,6.57,1001,81
1559403001,"Tromsø","NO","light intensity shower rain",0,0,75,3.6,250,6,7,6.57,1001,81
1559403601,"Tromsø","NO","light intensity shower rain",0,0,75,3.6,250,6,7,6.57,1001,81
1559404201,"Tromsø","NO","light intensity shower rain",0,0,75,3.6,250,6,7,6.57,1001,81
1559404801,"Tromsø","NO","shower rain",0,0,75,7.7,280,6,8,7.14,1001,81
1559405401,"Tromsø","NO","shower rain",0,0,75,7.7,280,6,8,7.14,1001,81
1559406001,"Tromsø","NO","shower rain",0,0,75,7.7,280,6,8,7.15,1001,81
1559406601,"Tromsø","NO","light intensity shower rain",0,0,75,7.2,270,6,7,6.57,1001,87
1559407201,"Tromsø","NO","light intensity shower rain",0,0,75,7.2,270,6,7,6.57,1001,87
1559407801,"Tromsø","NO","light intensity shower rain",0,0,75,7.2,270,6,7,6.58,1001,87
1559408401,"Tromsø","NO","light intensity shower rain",0,0,75,3.1,280,6,7,6.57,1001,81
1559409001,"Tromsø","NO","light intensity shower rain",0,0,75,3.1,280,6,7,6.57,1001,81
1559409601,"Tromsø","NO","light intensity shower rain",0,0,75,3.1,280,6,7,6.58,1001,81
1559410201,"Tromsø","NO","light intensity shower rain",0,0,75,3.1,280,6,7,6.58,1001,81
1559410801,"Tromsø","NO","light intensity shower rain",0,0,75,2.6,260,6,7,6.57,1001,87
1559411401,"Tromsø","NO","light intensity shower rain",0,0,75,2.6,260,6,7,6.57,1001,87
1559412002,"Tromsø","NO","light intensity shower rain",0,0,75,3.1,240,6,7,6.63,1002,81
1559412601,"Tromsø","NO","light intensity shower rain",0,0,75,3.1,240,6,7,6.63,1002,81
1559413201,"Tromsø","NO","light intensity shower rain",0,0,75,3.1,240,6,7,6.65,1002,81
1559413801,"Tromsø","NO","light intensity shower rain",0,0,75,5.1,270,6,6,6,1002,87
1559414401,"Tromsø","NO","light intensity shower rain",0,0,75,5.1,270,6,6,6,1002,87
1559415001,"Tromsø","NO","light intensity shower rain",0,0,75,5.1,270,6,6,6,1002,87
1559415601,"Tromsø","NO","light intensity shower rain",0,0,75,5.7,290,6,6,6,1002,87
1559416201,"Tromsø","NO","light intensity shower rain",0,0,75,5.7,290,6,6,6,1002,87
1559416801,"Tromsø","NO","light intensity shower rain",0,0,75,5.7,290,6,6,6,1002,87
1559417401,"Tromsø","NO","light intensity shower rain",0,0,75,5.1,290,6,6,6,1002,87
1559418001,"Tromsø","NO","light intensity shower rain",0,0,75,5.1,290,6,6,6,1002,87
1559418601,"Tromsø","NO","light intensity shower rain",0,0,75,5.1,290,6,6,6,1002,87
1559419201,"Tromsø","NO","light intensity shower rain",0,0,75,7.2,290,6,6,6,1002,87
1559419801,"Tromsø","NO","light intensity shower rain",0,0,75,7.2,290,6,6,6,1002,87
1559420401,"Tromsø","NO","light intensity shower rain",0,0,75,7.2,290,6,6,6,1002,87
1559421001,"Tromsø","NO","light intensity drizzle",0,0,75,8.7,300,5,6,5.43,1002,87
1559421601,"Tromsø","NO","light intensity drizzle",0,0,75,8.7,300,5,6,5.43,1002,87
1559422201,"Tromsø","NO","light intensity drizzle",0,0,75,8.7,300,5,6,5.43,1002,87
1559422801,"Tromsø","NO","light intensity drizzle",0,0,75,8.2,300,5,6,5.43,1002,87
1559423401,"Tromsø","NO","light intensity drizzle",0,0,75,8.2,300,5,6,5.43,1002,87
1559424001,"Tromsø","NO","light intensity drizzle",0,0,75,8.2,300,5,6,5.42,1002,87
1559424601,"Tromsø","NO","light intensity shower rain",0,0,75,4.6,270,5,6,5.43,1002,87
1559425201,"Tromsø","NO","light intensity shower rain",0,0,75,4.6,270,5,6,5.43,1002,87
1559425801,"Tromsø","NO","light intensity shower rain",0,0,75,4.6,270,5,6,5.42,1002,87
1559426401,"Tromsø","NO","light intensity drizzle",0,0,75,6.2,290,5,6,5.43,1002,87
1559427001,"Tromsø","NO","light intensity drizzle",0,0,75,6.2,290,5,6,5.43,1002,87
1559427601,"Tromsø","NO","light intensity drizzle",0,0,75,6.2,290,5,6,5.42,1002,87
1559428201,"Tromsø","NO","light intensity shower rain",0,0,75,10.3,310,5,6,5.43,1002,87
1559428801,"Tromsø","NO","light intensity shower rain",0,0,75,10.3,310,5,6,5.43,1002,87
1559429401,"Tromsø","NO","light intensity shower rain",0,0,75,10.3,310,5,6,5.42,1002,87
1559430001,"Tromsø","NO","light intensity shower rain",0,0,75,11.8,310,5,6,5.43,1002,87
1559430601,"Tromsø","NO","light intensity shower rain",0,0,75,11.8,310,5,6,5.43,1002,87
1559431201,"Tromsø","NO","light intensity shower rain",0,0,75,11.8,310,5,6,5.42,1002,87
1559431801,"Tromsø","NO","light intensity shower rain",0,0,75,10.8,310,5,6,5.43,1002,87
1559432401,"Tromsø","NO","light intensity shower rain",0,0,75,10.8,310,5,6,5.43,1002,87
1559433001,"Tromsø","NO","light intensity shower rain",0,0,75,10.8,310,5,6,5.42,1002,87
